"Date","NSE Index","Deals","Traded Volume","Traded Value","Market Capitalization"
"2013-03-20",33207.21,4976,314008128,3300640157.73,10626066885770.6
"2013-03-19",33298.74,5616,310037504,2979203737.53,10655356660335.1
"2013-03-18",33243.54,4790,230584928,2561230707.67,10637691874981.2
"2013-03-15",32950.08,5448,429650560,4620654877.88,10543788220764.3
"2013-03-14",33207.02,5878,638424576,6266808222.03,10626005358297.3
"2013-03-13",33357.16,5799,306954176,3306348590.09,10674050314899.1
"2013-03-12",33351.71,6489,474667616,4825072183.39,10672304856448.4
"2013-03-11",32890.35,5721,700209024,2674865725.19,10524676750605.9
"2013-03-08",32849.11,5570,431593952,5326969102.44,10511479381009.1
"2013-03-07",32772.73,5910,350290496,3659852113.78,10487035625740.7
"2013-03-06",32731.08,5789,278968192,3672128839.71,10473709948446.2
"2013-03-05",32784.56,6226,473579296,4033781205.56,10490823210362.2
"2013-03-04",32947.13,5337,393209088,4296949322.42,10542845131887.3
"2013-02-28",33075.1,5523,411254784,7592962170.35,10583806413451.9
"2013-02-27",33736.82,5678,563931392,5987297565.9,10795538344869.9
"2013-02-26",33613.8,6261,473208800,3950948728.53,10756196488568.5
"2013-02-25",33811.08,5674,361928768,4029645421.57,10819300197693.3
"2013-02-22",33895.08,5447,467360256,5381952922.96,10846180571098
"2013-02-21",33506.6,6177,517049952,5272597669.07,10721871426079.4
"2013-02-20",33708.18,7278,434155680,4350162592.52,10786374724272
"2013-02-19",33335.11,6882,1148358144,3685043302.73,10666992848314.3
"2013-02-18",33251.51,6742,535325472,4155954356.74,10640242441570.5
"2013-02-15",33258.45,6541,529520960,4606126012.24,10642462517001.5
"2013-02-14",33342.02,7564,706788928,3937694417.27,10667663644051.7
"2013-02-13",33355.54,9653,1438553728,5596072809.19,10671989183998.4
"2013-02-12",33487.82,8337,891407808,4689140617.02,10714308830315
"2013-02-11",33511.6,7299,683236800,4348011894.54,10721927765187.7
"2013-02-08",33313.49,7407,627913920,3247989830.94,10658533894812.8
"2013-02-07",33219.2,7293,701484352,3983844062.38,10628367487260.1
"2013-02-06",33460.1,8485,944100096,6516746124.87,10705452738956.1
"2013-02-05",33064.37,8396,720040640,6558014670.07,10578827416544.9
"2013-02-04",32685.03,7740,578034816,4385741811.88,10457459062469.6
"2013-02-01",32411.86,6705,410774912,3500303274.76,10370061845032.1
"2013-01-31",31853.19,6884,506330496,3629488021.97,10191315647256.4
"2013-01-30",31815.45,6504,424621984,3849841642.07,10179242282002.4
"2013-01-29",31571.46,6659,506293152,3171444958.81,10101176764612.6
"2013-01-28",31474.88,6373,970022784,8039148828.2,10070277368655
"2013-01-25",31583.49,6563,552868352,6223497167.19,10102627982761.9
"2013-01-23",31446.22,6974,797793408,5125264962.48,10058720242715.8
"2013-01-22",30983.83,7560,554684416,4101658380.54,9910815896785.59
"2013-01-21",30842.54,6089,706802624,3701351054.49,9865621478775.29
"2013-01-18",30927.18,6445,534641632,4056267423,9892693775236.34
"2013-01-17",30324.86,7065,805214976,4024616640.19,9698572780988.81
"2013-01-16",30093.83,7446,622320192,4971550378.72,9624684137778.75
"2013-01-15",29686.95,7379,822691456,5067745203.84,9494554064434.59
"2013-01-14",29309.7,6316,474108448,3515706042.41,9373900192557.8
"2013-01-11",29202.01,5380,308964864,2720727996.26,9339459026519.81
"2013-01-10",28695.59,6200,407240512,3511846479.63,9171258099060.22
"2013-01-09",28956.83,6979,455805504,4057037150.75,9254751427570.02
"2013-01-08",29089.52,6857,529790080,3706467790.41,9297158595013.69
"2013-01-07",28986.19,5826,4577215488,3002013241.37,9264465634812.71
"2013-01-04",28538.05,2874,233814368,1603186162.59,9121232078283.99
"2013-01-03",28441.38,4511,289483104,2569015256.3,9090334353775.11
"2013-01-02",28501.21,2802,175985904,1882432770.6,9109456052644.36
"2012-12-31",28078.8,2714,215581264,1689273666.56,8974448519042.53
"2012-12-28",27866.51,2930,216851840,2006947982.15,8906594721580.02
"2012-12-27",27737.69,2645,238138592,1989769197.91,8862467299951.55
"2012-12-24",27346.65,2006,116088568,1262033762.34,8737528385729.08
"2012-12-20",27508.09,3727,224621488,2810836527.96,8789108101873.3
"2012-12-18",27437.76,4933,255795616,2719961949.09,8767006224577.89
"2012-12-17",27492.89,4310,277362048,3293948976.05,8784623557706.43
"2012-12-14",27685.54,4191,228635024,2092003200.1,8846179433118.95
"2012-12-13",27663.52,4877,464233472,3726374153.3,8839141539016.2
"2012-12-12",27514.18,4939,413339392,4012523180.24,8791425980452.28
"2012-12-11",27050.2,4601,378871168,2607552659.77,8643172712565.36
"2012-12-10",26822.09,4042,443823008,2201797735.44,8570286627924.38
"2012-12-07",26671.72,3553,229005888,2770694863.4,8522241184555.37
"2012-12-06",26546.2,3758,192101808,2435111233.81,8482134534307.19
"2012-12-04",26382.54,4004,239439248,1883603537.92,8429840039083.98
"2012-12-03",26380.67,3500,252582240,2012048653.93,8429244600055.56
"2012-11-29",26404.82,3846,327280544,1719909761.1,8436957788262.62
"2012-11-23",26322.17,3740,164151104,1635754243.07,8380569447045.46
"2012-11-20",26358.73,4190,397041536,2488811390.39,8399739959973.79
"2012-11-19",26267.57,3758,194930128,2221456971.94,8370688925937.72
"2012-11-16",26400.94,3421,179851200,1141613289.18,8413189709023.95
"2012-11-15",26356.63,3797,244211456,2021567330.73,8399068644232.93
"2012-11-14",26346.7,4175,394927136,2391231632.72,8395906260100.63
"2012-11-13",26290.42,4576,258583232,2225775051.03,8377969764836.02
"2012-11-12",26609.34,3856,215756368,1634048626.47,8479599757293.93
"2012-11-09",26718.3,4075,255331040,1914362765.84,8514322758618.52
"2012-11-08",26883.76,4477,279288064,2984466752.48,8567050131086.69
"2012-11-07",26792.27,4803,212899632,2362779065.45,8537895004634.16
"2012-11-06",26724.01,4876,253215248,2763013349.19,8516144932161.89
"2012-11-05",26600.1,4046,188672624,1466267653.69,8476657391066.29
"2012-11-02",26559.55,3995,218960352,1535189556.26,8463735147203.49
"2012-11-01",26602.54,4704,409191840,2786752249.27,8477432434196.21
"2012-10-30",26739.2,4639,327625856,3305098614.88,8520990650736.17
"2012-10-29",26982.55,4956,273076544,3013550602.46,8598531294038.33
"2012-10-24",26876.07,4234,267382144,3109483037.9,8564600458639.51
"2012-10-23",27217.27,5262,247915904,2703949640.41,8672622456575.06
"2012-10-22",27272.57,4552,278744544,2701976456.61,8690240724468.83
"2012-10-19",27296.35,4586,313286784,3197311006.08,8697821077663.69
"2012-10-18",27271.5,5277,294739968,2262091514.24,8689901706471.97
"2012-10-17",27194.13,5767,457649056,4920592924.73,8665248664630.37
"2012-10-16",27109.62,6617,444918432,3754595923.62,8638319953363.6
"2012-10-15",27077.66,6136,348306912,2215259686.9,8628134892111.68
"2012-10-12",27287.85,6177,516173536,3882181318.23,8695110879762.61
"2012-10-11",27371.3,5372,552430016,4862499188.86,8721702399754.15
"2012-10-10",27006.77,6299,481173920,4026590248.15,8599014838958.76
"2012-10-09",26840.87,5668,426045152,3051348439.76,8546315288865.87
"2012-10-08",26618.7,4270,208560624,1672011597.96,8475572502377.13
"2012-10-05",26442.67,5341,430564352,2977363064.17,8419524730248.33
"2012-10-04",26448.61,4731,3639719936,32477640198.8,8421415798721.81
"2012-10-03",26187.61,5301,326076608,2422655109.5,8338312082752.4
"2012-10-02",26023.1,4991,362169152,2594233642.95,8285931647168.03
"2012-09-28",26011.64,4446,293930016,2915905988.41,8282280373770.58
"2012-09-27",25710.55,4340,329109504,3076874326.53,8186413027420.3
"2012-09-26",25774.53,5259,313508128,2616861957.44,8206784473297.72
"2012-09-25",25947.6,4977,472008992,3844551792.29,8261890902196.99
"2012-09-24",25839,5180,295800480,2085014051.97,8227311160329.78
"2012-09-21",25873.71,4890,364025536,2787066605.51,8238364251295.22
"2012-09-20",25875.31,4679,546829312,1817331117.76,8238873616151.21
"2012-09-19",25642.39,5340,904160448,5446947951.19,8162956242816.66
"2012-09-18",25456.01,5172,517959264,3069095081.16,8103623637361.95
"2012-09-17",25373.83,4636,361668960,2580709988.22,8077462557566.34
"2012-09-14",25337.18,4876,423748160,2968491523.59,8065796348783.1
"2012-09-13",25148.48,4960,451353888,3229165250.44,8005724705169.2
"2012-09-12",24839.87,4885,816084096,3318488132.06,7907481357768.12
"2012-09-11",24568.58,4955,265773520,2578544386.68,7821119571743.12
"2012-09-10",24671.47,4432,266657216,2157245659.05,7853874916951.86
"2012-09-07",24838.7,4778,344647392,3308569791.35,7907110876606.15
"2012-09-06",24563.22,4313,286359040,2660104973.38,7818648694566.51
"2012-09-05",24358.62,4292,254343152,2203687165.66,7753524458192.83
"2012-09-04",24012.57,4598,2449438720,14581378548.83,7643374022544.6
"2012-09-03",23864.05,3561,133577600,1240315146.28,7596096786594.96
"2012-08-30",23704.34,4818,363935968,2351962276.04,7545262672899.41
"2012-08-29",23670.11,3800,272774368,1223537806.98,7534366713545.46
"2012-08-28",23531.63,3757,239677968,1756551897.17,7490286103041.65
"2012-08-27",23491.17,3715,270677344,2359985133.53,7477408607709.47
"2012-08-24",23399.58,4174,251960096,2904880511.03,7448253878013.97
"2012-08-23",23186.73,3839,215845696,3130950030.04,7380500772645.78
"2012-08-22",23199.03,3620,410720864,3871048195.19,7384416998005.95
"2012-08-17",23141.08,3421,143798960,1411071685.54,7365972502121.84
"2012-08-16",23066.74,3474,140105232,1256709532.88,7342308410524.36
"2012-08-15",23105.05,3757,231980768,1646984867.53,7354503713879.41
"2012-08-14",23125.32,3753,206948096,1352087905.17,7360408071159.37
"2012-08-13",23273.56,3306,209747984,1610009523.34,7407590543133.62
"2012-08-10",23239.03,3406,192692352,1521739016.9,7396598926828.71
"2012-08-09",23178.87,3821,429573728,1458677226.79,7377450593498.48
"2012-08-08",23166.58,3923,190359376,1594809576.65,7373540968212.87
"2012-08-07",23391.79,4388,317245984,2802232908.87,7445221179454.61
"2012-08-06",23418.66,3661,188027984,1757280840.3,7453773331582.5
"2012-08-03",23523.16,3738,207428240,2354998189.13,7487032643341.5
"2012-08-01",23329.34,3990,493849728,2804876678.99,7425344646151.78
"2012-07-31",23061.38,4291,408788000,3696364368.04,7340058423334.62
"2012-07-30",23302.22,3657,149626800,1310866227.09,7416711119860.78
"2012-07-27",23292.8,3862,146267488,1315305503.47,7413714368395.11
"2012-07-26",23116.6,4001,378109984,3077549395.51,7356207482063.87
"2012-07-25",23129.82,4550,420527328,2968969508.81,7360416591756.98
"2012-07-24",23169.24,4062,250622752,2360984704.87,7372959717354.81
"2012-07-23",23381.05,4508,443154400,2145611316.23,7440363632494.51
"2012-07-20",23095.31,4032,277875840,2091483803.46,7349433560874.33
"2012-07-19",23098.21,4690,411974208,3175280433.3,7373717125801.66
"2012-07-18",23277.3,4182,259584528,2207780393.77,7430888730934.4
"2012-07-17",23039.27,5375,414109984,3074782406.95,7354902148286.22
"2012-07-16",22978.14,4129,270486784,1348003438.46,7335385661127.32
"2012-07-13",22741.06,3511,443184896,1438343504.7,7259702079039.73
"2012-07-12",22492.96,4106,253996080,1624178657.05,7180501399867.15
"2012-07-11",22253.71,3906,392804352,3049728526.03,7104124829881.94
"2012-07-10",22120.47,3794,232409040,1837739507.47,7061587938269.34
"2012-07-09",22191.14,2940,136388288,1650020958.88,7084150266963.98
"2012-07-06",22110.91,3315,161586272,1484511025.43,7058538046034.57
"2012-07-05",22049.3,3437,159156208,1503115221.68,7038869166332.34
"2012-07-03",21690.5,3792,205956992,1599540882.05,6924342451947.75
"2012-07-02",21571.67,3497,209811952,1634465396.58,6886393072878.45
"2012-06-29",21599.57,2944,204765040,1274640633.12,6895294442792.46
"2012-06-28",21542.24,3206,160377184,1012974920.26,6876993887500.92
"2012-06-27",21573.84,3263,4512960512,17129387907.63,6887082720207.35
"2012-06-26",21347.17,3958,231692080,1718596430.92,6814722116946.96
"2012-06-25",21357.22,3648,271015840,1331403100.33,6817928482850.92
"2012-06-22",21394.77,2966,137386240,1134356590.5,6829917424739.31
"2012-06-21",21348.11,3793,239788448,1408014923.73,6815023070154.47
"2012-06-20",21510.71,3690,165113616,1186674539.8,6866928093008.02
"2012-06-19",21082.11,3863,232614848,1454427113.32,6730104913967.64
"2012-06-18",21028.39,3432,155773600,1143347933.24,6712956855092.72
"2012-06-15",21184.58,3676,2020258048,2808700994.02,6762818146509.27
"2012-06-14",21251.91,3595,239871616,1640985770.57,6784311809833.56
"2012-06-13",21298.63,2889,197519904,1031371900.1,6799224979284.84
"2012-06-12",21239.5,3339,139328640,1285622155.73,6780356116486.57
"2012-06-11",21183.34,3462,161269152,1221428620.02,6762421659574.27
"2012-06-08",20902.95,3708,238174448,2103757115.43,6666194658431.58
"2012-06-07",21114.69,3959,190795408,1787258105.17,6733719016445.7
"2012-06-06",21383.61,3331,205689664,1249346763.36,6819482167387.93
"2012-06-05",21632.11,4016,228419456,1578161690.44,6898731765934.79
"2012-06-04",21785.3,3866,279903904,2142469570.07,6947608374520.11
"2012-06-01",21963.87,3868,393034784,2448550342.64,7004533938571.2
"2012-05-31",22066.4,3664,328920544,2248243950.4,7037231956764.23
"2012-05-30",22170.96,3612,363144160,3251474313.59,7070575957647.48
"2012-05-28",22180.02,3648,215767536,1511542618.98,7073467281955.82
"2012-05-25",22232.36,3433,389259744,2950390657.53,7090158913759.78
"2012-05-24",22218.44,3708,486957472,2863899799.77,7085718781451.35
"2012-05-23",22314.67,4647,342716352,3288385977.88,7116406831085.07
"2012-05-22",22342.13,3947,329408256,3721801460.48,7125164799063.15
"2012-05-21",22309.62,3759,149013840,2112652239.24,7114796205712.4
"2012-05-18",22381.11,3987,281787904,2194333292.33,7137597021094.14
"2012-05-17",22517.66,1561,430706080,1628225976.21,7181142994627.03
"2012-05-16",22524.67,4324,260264048,2422460198.57,7183378047237.86
"2012-05-15",22422.43,4426,449212288,4131324778.99,7150774079030.09
"2012-05-14",22552.46,3960,292920896,2355018148.84,7192240733498.62
"2012-05-11",22622.44,3750,278230912,2874553930.17,7214560323553.62
"2012-05-10",22511.3,4245,332363232,2381098723.62,7179115434200.41
"2012-05-09",22533.72,4654,483891552,3822376054.3,7186265388475.26
"2012-05-08",22656.76,5274,402502272,4210368100.36,7225504400221.37
"2012-05-07",22571.7,5132,746419328,6071190523.36,7198403538752.24
"2012-05-04",22665.99,4233,706868800,4880567062.14,7228449054391.91
"2012-05-03",22537.98,4440,574887168,4684213668.37,7187623319973.55
"2012-05-02",22351,4146,498265568,4872457865.53,7127993618519.37
"2012-04-30",22045.66,4142,669365824,6304303679.92,7030617782689.67
"2012-04-27",22109.44,4775,413752512,3109707097.16,7050957774814.35
"2012-04-26",22109.76,4380,319574304,3219028835.55,7051060367495.57
"2012-04-25",21970.21,4475,307821696,3034010075.91,7006556091718.18
"2012-04-24",21895.41,5052,439717152,3920758914.12,6982701256932.74
"2012-04-23",21779.33,4461,435208832,3380537012,6945682915015.82
"2012-04-20",21756.5,4709,607831680,5630027892.79,6938402112939.03
"2012-04-19",21388.88,4006,288800192,3119451534.9,6821373500573.87
"2012-04-18",21094.51,3695,339614496,2567961777.01,6727492658369.77
"2012-04-17",20788.83,4065,483241504,3202653573.79,6630006691127.95
"2012-04-16",20722.4,3308,330285344,1216171815.69,6608820182152.48
"2012-04-13",20743.16,3502,364996032,2175882054.11,6615440936684.43
"2012-04-12",20742.1,3512,823823424,2129823408.91,6615101328188.39
"2012-04-11",20814.35,3918,176693552,1426787770.29,6638146065951.96
"2012-04-10",20845.32,2507,135573840,1353292375.8,6611002198290.88
"2012-04-04",20934.47,3349,229019504,2068486362.9,6639276758565.16
"2012-04-03",20849.95,4130,262669632,2197995268.1,6612469975311.28
"2012-04-02",20650.95,3697,223905616,1487710097.86,6549360428191
"2012-03-30",20652.47,3362,308894144,2232611973.2,6549842134195.9
"2012-03-29",20756.19,3694,212267808,1855468861.56,6582734413702.65
"2012-03-28",20899.97,4180,253916016,2424313631.2,6628334032014.71
"2012-03-27",20916,4011,406298016,3113241709.4,6633427087215.34
"2012-03-26",21000.15,3602,261492640,1902863477.52,6660106128100.86
"2012-03-23",21191.22,2615,215116000,2327630072.04,6720702478726.19
"2012-03-22",21261.29,3646,207995072,3220333610.05,6742924300945.34
"2012-03-21",21067.9,3754,352399712,3047206201.86,6681594463988.7
"2012-03-20",21006.3,3976,231929504,2681090503.8,6662057648072.11
"2012-03-19",21060.21,3498,207880608,4088811087.06,6646401049218.85
"2012-03-16",20824.25,3209,414054464,2855088875.73,6571934342119.69
"2012-03-15",20658.28,3555,406777088,2835503253.01,6519555297354.22
"2012-03-14",21072.93,3721,621358400,3373454782.96,6650412640352.03
"2012-03-13",21227.98,4002,243456928,5423182224.27,6699346525415.95
"2012-03-12",21091.3,4164,288960800,4459688657.25,6656231189627.6
"2012-03-09",20950.02,4014,596752448,4725087561.22,6611624573055.92
"2012-03-08",21181.42,3423,297728064,2824773918.5,6684651764530.78
"2012-03-07",21068.34,3867,199178160,1799855866.34,6639775451743.59
"2012-03-06",20926.31,4052,381872960,2886729550.03,6595013803876.38
"2012-03-05",20619.05,4802,448260096,4443234683.6,6498178964689.62
"2012-03-02",20592.02,3854,377993376,1688721300.62,6489660034328.08
"2012-03-01",20193.4,4031,556222720,3819520771.8,6364034581557.88
"2012-02-29",20123.51,4529,440606784,2609229898.16,6342007780304.91
"2012-02-28",20137.51,4720,417895904,2617197094.88,6346418182991.8
"2012-02-27",20364.56,4282,428956064,2619300483.8,6417973957609.22
"2012-02-24",20495.92,4525,536253344,3515340093.71,6459372832755.2
"2012-02-23",20426.21,3902,358423744,1706489717.96,6437404505463.34
"2012-02-22",20313.36,4472,490202432,2514451886.38,6401839211371.78
"2012-02-21",20492.31,4104,301121728,1874583650.72,6458237248493.68
"2012-02-20",20439.25,3446,358554176,2721409173.28,6441515167459.13
"2012-02-17",20411.17,3012,412021984,2365016005.62,6432663628885.08
"2012-02-16",20314.08,3513,700829952,2275751348.22,6402066419451.93
"2012-02-15",20329.62,3330,222552480,1411081780.91,6406964547173.68
"2012-02-14",20667,3784,860287872,2561276283.09,6513291513256.81
"2012-02-13",20583.61,3122,252193088,1390112776.08,6487008910380.97
"2012-02-10",20623.63,3874,211124880,1344528326.86,6499621795168.44
"2012-02-09",20631.38,3505,405597888,1494702677.17,6502064844080.11
"2012-02-08",20693.84,3984,506951424,1890663115.74,6521748591528.57
"2012-02-07",20792.75,3794,218045760,2276274737.97,6552921610254.15
"2012-02-03",20877.64,3758,425388704,2470220593.99,6579675551427.83
"2012-02-02",20822,3715,320136736,3768681044.1,6562139487539.56
"2012-02-01",20790.87,3052,190960848,1516520335.54,6552330238711.19
"2012-01-31",20875.83,3837,394924448,6495630473.45,6579105906979.51
"2012-01-30",20731.72,3091,281449216,851841482.5,6533688329587.16
"2012-01-27",20892.66,3126,302947168,2598872096,6584408900906.61
"2012-01-26",20797.81,2700,196960800,2186414370.51,6554516088113.72
"2012-01-25",20625.56,3319,420109568,2041984891.93,6500232069464.4
"2012-01-24",20598.67,3683,215882128,2072714804.48,6491002791133.1
"2012-01-23",20683.46,3130,187084592,1158818771.12,6517720830656.91
"2012-01-20",20820.32,3099,171491552,1373559569.47,6560848127176.92
"2012-01-19",20913.21,3259,178270048,1169500177.76,6590117655412.94
"2012-01-18",20997.88,3297,106482624,873734806.46,6616800231462.84
"2012-01-17",21072.27,2884,244175968,1502820375.82,6640243199057.74
"2012-01-06",20725.3,2370,152797552,1526505202.42,6530905784265.14
"2012-01-05",20657,2593,154643200,1059076104.23,6509381490506.47
"2012-01-04",20635.07,2654,639623872,1919141836.32,6502471799650.08
"2012-01-03",20671.06,2420,99617392,972866968.62,6513811833450.18
"2011-12-30",20730.63,2212,1153355264,8677842523.33,6532583589337.88
"2011-12-29",20773.98,2485,303812064,1409004363.98,6546243939464.24
"2011-12-28",20617.23,2607,261377024,1789995248.74,6496851150930.37
"2011-12-23",20763.26,2368,247673456,1123207535.06,6542866170050.97
"2011-12-22",20604.48,3651,479030016,2449245792.83,6514109772052.12
"2011-12-21",20420.23,3032,341497152,1335153974.04,6455859658578.38
"2011-12-20",20122.8,3110,266142080,1604467238.35,6361828369128.54
"2011-12-19",20045.31,3326,222361264,1475437170.41,6337328927130.8
"2011-12-16",20025.94,2850,188649728,1528973249.55,6331204308182.52
"2011-12-15",19828.4,3355,225089792,2073129954.05,6268753043185.25
"2011-12-14",19849.31,3457,366056096,2685836431.17,6275363031851.01
"2011-12-13",19871.97,3300,224176416,2532894864.94,6282526949714.24
"2011-12-12",19791,3440,262936992,2208033736.63,6256929997177.74
"2011-12-09",19785.03,3072,247479872,2317896193.16,6255042927799.71
"2011-12-08",19732.34,3364,209656896,1560618805.59,6235237426831.43
"2011-12-07",19829.29,3059,233402192,1139426003.27,6240982468392.34
"2011-12-06",19951.13,3308,163544000,1060559137.32,6279329925925.17
"2011-12-05",20015.66,3730,208634704,1940801400.55,6299641552271.82
"2011-12-02",19963.37,3191,146078752,1763990493.29,6282343849777.28
"2011-12-01",19967.84,3198,438921152,3032963120.24,6283752739323.29
"2011-11-30",20003.36,3650,300064768,2646560693.94,6294930981716.66
"2011-11-29",20000.76,3737,209994736,1951359535.12,6294110134658.23
"2011-11-28",20103.22,3107,129424920,1019332020.08,6326353710285.89
"2011-11-25",20122.14,3251,136680848,1294267550.05,6332309170633.12
"2011-11-24",19961.18,3042,465348928,3445783773.5,6281654573009.97
"2011-11-23",20070.63,3303,258480800,1665658787.49,6316099137102.63
"2011-11-22",20298.85,3533,193771408,1490069688.55,6387919400247.38
"2011-11-21",20286.44,3400,181299808,1462222347.45,6384012108132.74
"2011-11-18",20311.51,3284,208852256,1258583851.9,6391901444611.99
"2011-11-17",20359.23,3686,298945120,2053357547.55,6406920070736.82
"2011-11-16",20372.92,3583,282361504,1404384486.47,6411227058513.75
"2011-11-15",20404.23,3596,249259968,3565855212.63,6421080377780.96
"2011-11-14",20426.19,3843,215054224,2062255299.58,6427991758500
"2011-11-11",20416.1,3409,216793200,1433772305.98,6479286618485.86
"2011-11-10",20450.44,3799,480124064,2120719108.63,6490185612988.85
"2011-11-09",20491.51,4355,240520944,2429666089.37,6503219512659.83
"2011-11-04",20532.41,3137,174983328,2341265755.82,6516201901344.4
"2011-11-03",20521.31,3701,306386944,2619077977.79,6512679091940.72
"2011-11-02",20502.13,3459,298168096,2339882779.42,6506591956840.01
"2011-11-01",20837.58,3617,273221888,2088596184.76,6612205178590.52
"2011-10-31",20934.96,3938,254277088,2584050121.79,6626810175010.98
"2011-10-28",20903.16,3933,280179840,1908122430.37,6616744586469.04
"2011-10-27",20607.37,4237,7194332672,15279121492.82,6523114883178.73
"2011-10-26",20376.73,4052,318989824,2474975171.69,6450107373459.33
"2011-10-25",20278.16,3789,200312720,1785115922.87,6433096762970.39
"2011-10-24",20255.22,3682,502654176,3009459715.79,6411619045805.06
"2011-10-21",20257.47,3152,176317840,2041341969.68,6412333117349.79
"2011-10-20",20135.05,3413,458836352,1881978234.17,6381937772164.55
"2011-10-19",20197.15,3080,237169568,2436968252.26,6401621547140.64
"2011-10-18",20011.72,3634,203294912,2043559886.23,6342846413647.3
"2011-10-17",20071.36,3641,293530720,1491446313.9,6361750808375.29
"2011-10-14",19869.85,3987,323618016,3180724168.48,6297882277670.03
"2011-10-13",19812.33,3961,186615936,2370932970.76,6279649921997.67
"2011-10-12",19925.97,3630,237048352,1846164394.95,6328865742430.21
"2011-10-11",20012.07,3850,197165984,1852477705.51,6356212955338.42
"2011-10-10",20106.08,3489,361340128,2233420033.31,6411622372720.08
"2011-10-07",20225.02,3776,148707632,1447108161.59,6449551646764.01
"2011-10-06",20507.18,4672,250784768,1997716176.76,6539531789356.62
"2011-10-05",20695.77,4861,194169152,2099805374.22,6599671392502.07
"2011-10-04",20581.3,4663,246983984,2363514572.32,6563161559260.45
"2011-09-30",20373,3662,252255456,1453621986.16,6496736636180.35
"2011-09-29",20145.24,3365,177253088,1237575410.57,6424106826383.12
"2011-09-28",20029.66,4159,275725120,2247811839.26,6387250417157.17
"2011-09-27",20015.63,4211,333242336,2309391690.4,6382774999651.01
"2011-09-26",20175.54,3469,208330480,1453486893.17,6433771405567.89
"2011-09-23",20202.5,3795,248679856,2303296281.63,6442367633027.89
"2011-09-22",20705.15,3730,196655664,1823120338.04,6602657117923.57
"2011-09-21",20868.21,3934,234194512,1807834599.83,6654653884163.98
"2011-09-20",20875.32,4035,195767136,1547325237,6656922930266.91
"2011-09-19",20811.08,3259,180197552,861287990.31,6636437649516.74
"2011-09-16",21106.67,3387,147409936,147409934,6730696619469.78
"2011-09-15",21158.25,3765,174382544,1486530620.79,6747147289839.78
"2011-09-14",21199.16,3901,186878144,1284465102.26,6760190330447.1
"2011-09-13",21018.52,4273,171686784,3136574840.41,6702258984182.71
"2011-09-12",21032.53,4046,129384072,1511764347.54,6706726191987.01
"2011-09-09",21104.1,3668,128324008,1118001209.44,6725493583396.78
"2011-09-08",21352.02,3837,139332352,1122229714.02,6804498894683.39
"2011-09-07",21396.43,4284,248347712,1915004722.08,6818651973849.33
"2011-09-06",21298.07,4379,170826880,2075488696.99,6780927793556.17
"2011-09-05",21538.04,4206,190887680,1420468459.86,6860120415712.96
"2011-09-02",21598.98,4794,278843200,1525947294.82,6908975202559.11
"2011-09-01",21299.55,5694,243408656,1313901707.21,6813196017959.46
"2011-08-29",21497.61,3220,161667536,760522697.28,6876550830082.52
"2011-08-26",21976.87,3440,536871424,1620558513.45,7029852748933.62
"2011-08-25",22061.21,4117,312977280,1541326631.65,7056830342122
"2011-08-24",22308.22,4353,165127104,1172763800.09,7135843558165.45
"2011-08-23",22313.23,4675,258713456,3017678272.9,7137446044409.2
"2011-08-22",22547.62,3537,183480592,1667117920.34,7212422657238.57
"2011-08-19",22724.02,3978,442133760,3050207603.51,7268845913424.73
"2011-08-18",22828.33,4284,391174976,2281598298.86,7302215046774.08
"2011-08-17",22811.39,4278,195260704,2423888485.81,7296793680988.2
"2011-08-16",22792.06,4611,346767936,2066696578.74,7290612513726.93
"2011-08-15",22559.07,5577,379595136,3135402014.54,7216082546420.65
"2011-08-12",22775.55,3184,254070704,1550310700.79,7285330867489
"2011-08-11",22390.45,5336,334419616,2872508294.37,7162145854836.7
"2011-08-10",22335.75,5379,408775744,2698461875.5,7144648131804.96
"2011-08-09",22519.32,5196,401080800,2964591718.58,7203369509258.83
"2011-08-08",22963.11,3058,302851296,2040697690.03,7345326007328.51
"2011-08-05",23397.44,4134,227515488,2018834413.26,7484258839149.9
"2011-08-04",23745.22,4511,221757360,1599207541.63,7595502927203.9
"2011-08-03",23808.68,4721,167725728,1483071932.91,7615804425174.9
"2011-08-02",23863.27,5282,500273184,2734331267.69,7633264153272.63
"2011-08-01",23916.9,5080,268308384,2143346979.89,7650418808187.26
"2011-07-29",23826.99,5315,270576384,1846367112.94,7621659181443.05
"2011-07-28",23906.97,4009,175396256,1678428364.46,7647244071340.3
"2011-07-27",24011.99,4884,602229888,1808785256.84,7680836080266.79
"2011-07-26",24057.9,5191,275510944,1828101011.68,7692195665988.32
"2011-07-25",24046.65,4913,236579296,1772336009.92,7688597579564.04
"2011-07-22",23925.72,4236,244380000,1735876789.74,7649932540589.57
"2011-07-21",23787.31,4457,252587040,1941819987,7605676944675.3
"2011-07-20",23707.47,4436,214636864,1314707145,7580148544771
"2011-07-19",23552.84,4365,213984432,2703701344.1,7530707031554.47
"2011-07-18",23713.47,4218,230922992,1954018113.89,7572279616923
"2011-07-15",23832.14,5314,251537584,2095696683.35,7620010418668.32
"2011-07-14",23715.42,5361,195798528,1523282960.95,7582690848991.26
"2011-07-13",23863.07,5922,172114928,1598686411.6,7629899380098.66
"2011-07-12",23959.7,5857,180854112,1441365696.68,7660795554193.66
"2011-07-11",24181.57,1621,45718676,247607070.85,7731737312973.83
